,NOMBRE,CONTROL,TIPO_MONITOREO,COSTO_MATRICULA,ESTADO,INGRESOS_FAMILIARES_M1,INGRESOS_FAMILIARES_H2,Labels_3Clusters
1404,Pinnacle Institute of Cosmetology,3,0,16200.0,32,0.105263158,0.087719298,0
1405,Hiwassee College,2,1,13320.0,49,0.163265306,0.057142857,0
1407,Briar Cliff University,2,0,26650.0,15,0.14186649974413781,0.0711596745923386,0
1408,Northwest College,1,0,2653.0,58,0.194666667,0.06,2
1409,D'Mart Institute,3,0,8087.0,44,0.1259623544467344,0.04793951204880309,0
1410,Gaston College,1,0,2560.0,32,0.15777064504154126,0.09437983713587411,2
1411,Murray State College,1,0,4134.0,41,0.15777064504154126,0.09437983713587411,2
1412,Kenrick Glennon Seminary,2,0,17734.0,28,0.14186649974413781,0.0711596745923386,0
1413,Tucson College,3,0,14682.0,4,0.117310444,0.04793951204880309,0
1414,Teterboro School of Aeronautics,3,0,23520.0,36,0.178723404,0.04793951204880309,0
1415,Le Cordon Bleu College of Culinary Arts-Las Vegas,3,0,12911.0,38,0.1259623544467344,0.04793951204880309,0
1416,The Collective School Of Music,3,0,30250.0,39,0.1259623544467344,0.04793951204880309,0
1417,Utah College of Massage Therapy-Dallas,3,0,9947.0,50,0.138171668,0.035589672,0
1418,Colorado School of Healing Arts,3,0,13200.0,6,0.17679558,0.04793951204880309,0
1419,City College Montana State University Billings,1,0,3782.0,31,0.160051769,0.072476273,2
1420,Porter and Chester Institute of Canton,3,0,18519.0,22,0.1259623544467344,0.04793951204880309,0
1421,South University-The Art Institute of Fort Worth,3,0,17668.0,50,0.1259623544467344,0.04793951204880309,0
1422,Fashion Institute of Technology,1,0,5105.0,39,0.153478854,0.188267394,1
1423,Strayer University-Anne Arundel Campus,3,0,15495.0,23,0.138014931,0.012998267,0
1424,Institute of Beauty Occupation and Technology Course,3,0,10150.0,44,0.1259623544467344,0.04793951204880309,0
1425,Studio Academy of Beauty,3,0,17055.0,4,0.137860082,0.026748971,0
1426,University of the Potomac-Washington DC Campus,3,1,13434.0,8,0.113793103,0.04793951204880309,0
1427,UEI College,3,0,18300.0,5,0.117083787,0.00609358,0
1428,Savannah State University,1,0,5415.0,12,0.15777064504154126,0.09437983713587411,2
1429,Truckee Meadows Community College,1,0,2700.0,38,0.15777064504154126,0.09437983713587411,2
1430,Hair Professionals Career College,3,0,16950.0,17,0.1259623544467344,0.0,0
1431,Westwood College-River Oaks,3,0,14664.0,17,0.1259623544467344,0.04793951204880309,0
1432,University of North Texas,1,0,8745.0,50,0.15777064504154126,0.09437983713587411,0
1433,Strayer University-Douglasville Campus,3,0,15495.0,12,0.138014931,0.012998267,0
1434,Monroe County Community College,1,0,3190.0,26,0.15777064504154126,0.09437983713587411,2
1435,San Joaquin Valley College-Online,3,0,16606.0,5,0.1259623544467344,0.04793951204880309,0
1436,Adrian College,2,0,30758.0,26,0.163163163,0.152152152,0
1437,Platt College-Aurora,3,0,20536.0,6,0.178861789,0.089430894,0
1438,Santa Monica College,1,0,1140.0,5,0.15777064504154126,0.09437983713587411,2
1439,Milwaukee Area Technical College,1,0,4153.0,56,0.15777064504154126,0.09437983713587411,2
1440,Williamsburg Technical College,1,0,3650.0,47,0.106177606,0.0,2
1441,Dominican University of California,2,0,40600.0,5,0.154320988,0.234567901,1
1442,Strayer University-North Dallas,3,0,15495.0,50,0.138014931,0.012998267,0
1443,Fortis Institute-Mulberry,3,0,16224.0,10,0.126582279,0.0,0
1444,Los Angeles Music Academy,3,0,22575.0,5,0.1625,0.175,1
1445,Tennessee College of Applied Technology-Covington,1,0,3477.0,49,0.096491228,0.0,2
1446,Trinity Health System School of Nursing,2,0,7120.0,40,0.14186649974413781,0.0711596745923386,0
1447,Volunteer State Community College,1,0,3607.0,49,0.181023175,0.02645387,2
1448,Capri College-Davenport,3,0,16780.0,15,0.181451613,0.044354839,0
1449,Drake College of Business-Elizabeth,3,0,16495.0,36,0.033130699,0.04793951204880309,0
1450,Blue Cliff Career College,3,0,11850.0,1,0.093959732,0.04793951204880309,0
1451,Pacific College of Oriental Medicine-New York,3,0,10848.0,39,0.134328358,0.042288557,0
1452,Pima Medical Institute-Tucson,3,0,11397.0,4,0.1259623544467344,0.04793951204880309,0
1453,Mandalyn Academy,3,0,13650.0,51,0.152777778,0.04793951204880309,0
1454,Colorado Technical University-Online,3,0,10531.0,6,0.1259623544467344,0.04793951204880309,0
1455,Carthage College,2,0,34850.0,56,0.117768595,0.279614325,1
1456,Brattleboro Center - Closed July 2013,2,0,0.0,54,0.14186649974413781,0.0711596745923386,2
1457,William Peace University,2,0,23900.0,32,0.14186649974413781,0.0711596745923386,0
1458,Allan Hancock College,1,0,1346.0,5,0.15777064504154126,0.09437983713587411,2
1459,Heald College-Hayward,3,0,13620.0,5,0.1259623544467344,0.04793951204880309,0
1460,SAE Institute of Technology-Los Angeles,3,0,19397.0,5,0.11948052,0.064935065,0
1461,Marylhurst University,2,0,19665.0,42,0.136111111,0.030555556,0
1462,Alhambra Beauty College,3,0,9518.0,5,0.1259623544467344,0.0,0
1463,Leeward Community College,1,0,2599.0,14,0.15777064504154126,0.09437983713587411,2
1464,American Institute of Medical Sonography,3,0,19700.0,38,0.1259623544467344,0.04793951204880309,0
1465,Heritage Bible College,2,0,7730.0,32,0.14186649974413781,0.0711596745923386,0
1466,Regency Beauty Institute-Mesa,3,0,17300.0,4,0.094486839,0.027951642,0
1467,Jefferson Davis Community College,1,0,3908.0,1,0.152112676,0.0,2
1468,Ohio Hi Point Joint Vocational School District,1,0,11170.0,40,0.15777064504154126,0.0,0
1469,Schuylkill Technology Center,1,0,12360.0,43,0.132450331,0.09437983713587411,0
1470,Ozark Christian College,2,0,11040.0,28,0.199488491,0.10230179,2
1471,Albion College,2,0,36051.0,26,0.135036496,0.284671533,1
1472,Rabbi Jacob Joseph School,2,0,10900.0,36,0.14186649974413781,0.0,0
1473,Technology Center,3,0,29000.0,12,0.1259623544467344,0.0,0
1475,Huntington Junior College,3,0,7485.0,57,0.065594059,0.04793951204880309,0
1476,Chamberlain College of Nursing-Florida,3,0,17280.0,10,0.1259623544467344,0.04793951204880309,0
1477,Cleary University,2,0,18720.0,26,0.177419355,0.096774194,0
1478,Lincoln Technical Institute-Edison,3,0,28243.0,36,0.128408459,0.023511408,0
1479,Southern Careers Institute-Harlingen,3,0,18950.0,50,0.085966352,0.003693065,0
1480,Marinello School of Beauty,3,0,22045.0,42,0.133187773,0.024017467,0
1481,L'esprit Academy,3,0,13665.0,26,0.112970711,0.04793951204880309,0
1482,Midwest Technical Institute-Springfield,3,0,13400.0,17,0.099169171,0.016439809,0
1483,Rasmussen College-Wausau,3,0,10764.0,56,0.1259623544467344,0.04793951204880309,0
1484,Toledo Academy of Beauty Culture-East,3,0,14490.0,40,0.087837838,0.0,0
1485,Trine University-Regional/Non-Traditional Campuses,2,0,9840.0,18,0.14186649974413781,0.0711596745923386,0
1486,Olympian University of Cosmetology,3,0,15495.0,37,0.109228972,0.01635514,0
1487,Advanced Institute of Hair Design-Madison,3,0,16533.0,56,0.124,0.09,0
1488,Fortis Institute-Forty Fort,3,0,14940.0,43,0.1191067,0.04793951204880309,0
1491,Yeshiva of Far Rockaway Derech Ayson Rabbinical Seminary,2,0,10000.0,39,0.14186649974413781,0.0711596745923386,0
1492,Stevens Institute of Technology,2,0,44490.0,36,0.14186649974413781,0.0711596745923386,0
1493,Academy of Hair Design-Lufkin,3,0,10300.0,50,0.07755102,0.04793951204880309,0
1494,Kirtland Community College,1,0,3355.0,26,0.11368736,0.008975318,2
1495,Universidad Central Del Caribe,2,0,10290.0,44,0.14186649974413781,0.0,0
1496,Drake College of Business-Newark,3,0,16495.0,36,0.033130699,0.04793951204880309,0
1497,Ohio State University-Lima Campus,1,0,7140.0,40,0.15777064504154126,0.09437983713587411,2
1498,Tennessee College of Applied Technology-Hohenwald,1,0,3477.0,49,0.174807198,0.0,2
1499,California Institute of Technology,2,0,41538.0,5,0.123529412,0.4,1
1500,Keiser University-Tampa,2,0,16284.0,10,0.14186649974413781,0.0711596745923386,0
1501,King's College,3,0,14280.0,32,0.1259623544467344,0.04793951204880309,0
1502,Del Mar College,1,0,2520.0,50,0.15777064504154126,0.09437983713587411,2
1503,Monongalia County Technical Education Center,1,0,3945.0,57,0.184210526,0.0,2
1504,Heald College-Rancho Cordova,3,0,13620.0,5,0.1259623544467344,0.04793951204880309,0
1506,Josef's School of Hair Design Inc-Grand Forks,3,0,13100.0,33,0.121387283,0.075144509,0
1507,The Richard Stockton College of New Jersey,1,0,12322.0,36,0.129004329,0.217604618,1
1508,Regency Beauty Institute-Baltimore Golden Ring,3,0,17300.0,23,0.094486839,0.027951642,0
1509,Wellesley College,2,0,43554.0,22,0.160611855,0.248565966,1
1510,Kellogg Community College,1,0,3054.0,26,0.135863586,0.01980198,2
1511,Strayer University-South Raleigh Campus,3,0,15495.0,32,0.138014931,0.012998267,0
1512,Gavilan College,1,0,1245.0,5,0.166985341,0.09437983713587411,2
1513,Lacy Cosmetology School-Goose Creek,3,0,17065.0,47,0.178082192,0.04793951204880309,0
1514,Carlson College of Massage Therapy,3,0,8500.0,15,0.216666667,0.04793951204880309,2
1515,Midwestern Career College,3,0,21060.0,17,0.112840467,0.04793951204880309,0
1516,High Plains Technology Center,1,0,1582.0,41,0.15777064504154126,0.0,2
1517,Regency Beauty Institute-Charlotte,3,0,16200.0,32,0.094486839,0.027951642,0
1518,University of New Mexico-Los Alamos Campus,1,0,1665.0,37,0.15777064504154126,0.09437983713587411,2
1519,M T Training Center,3,0,9039.0,50,0.1259623544467344,0.0,0
1520,Empire Beauty School-Hanover Park,3,0,17595.0,17,0.116015132,0.014712064,0
1521,South University-Savannah,3,0,16360.0,12,0.1259623544467344,0.04793951204880309,0
1522,Thomas University,2,0,14740.0,12,0.204508857,0.057971015,2
1523,Southeastern Technical Institute,1,0,8476.0,22,0.189944134,0.09437983713587411,2
1524,Regency Beauty Institute-Mehlville,3,0,16200.0,28,0.094486839,0.027951642,0
1525,Regency Beauty Institute-Carrollwood,3,0,14100.0,10,0.094486839,0.027951642,0
1526,Sanford-Brown College-Atlanta,3,0,15337.0,12,0.100715252,0.014305045,0
1528,College of Hair Design Careers,3,0,13950.0,42,0.130434783,0.04793951204880309,0
1529,Atlanta Technical College,1,0,2544.0,12,0.15777064504154126,0.09437983713587411,2
1530,Macalester College,2,0,45388.0,27,0.14186649974413781,0.0711596745923386,0
1531,Ross Medical Education Center-Canton,3,0,15680.0,26,0.106285714,0.015619048,0
1532,Marinello Schools of Beauty-Burbank,3,0,18511.0,5,0.1259623544467344,0.04793951204880309,0
1533,Tint School of Makeup and Cosmetology-Irving,3,0,13275.0,50,0.116959064,0.04793951204880309,0
1534,Broadview Entertainment Arts University,3,0,13500.0,51,0.152542373,0.036158192,0
1535,International School of Cosmetology-Toni & Guy Hairdressing Academy,3,0,16100.0,4,0.1259623544467344,0.04793951204880309,0
1536,Wyotech-Daytona,3,0,26500.0,10,0.127045236,0.031761309,0
1537,Regency Beauty Institute-St Peters,3,0,16200.0,28,0.094486839,0.027951642,0
1538,CET-Watsonville,2,0,9958.0,5,0.14186649974413781,0.0711596745923386,0
1539,Argosy University-Atlanta,3,0,13663.0,12,0.126508959,0.031126509,0
1540,Praxis Institute,3,0,7500.0,10,0.042622951,0.04793951204880309,0
1541,Springfield College,2,0,32560.0,22,0.156853933,0.173033708,0
1542,Central Methodist University-College of Liberal Arts and Sciences,2,0,21320.0,28,0.184815185,0.067432567,0
1544,Academy of Hair Design-Pearl,3,0,10169.0,30,0.117647059,0.0,0
1545,Armstrong Atlantic State University,1,0,5085.0,12,0.175302513,0.085324232,2
1546,Everest University-Melbourne,3,0,14436.0,10,0.1259623544467344,0.04793951204880309,0
1547,Collin County Community College District,1,0,1144.0,50,0.15777064504154126,0.09437983713587411,2
1548,University of Phoenix-Louisville Campus,3,0,10240.0,20,0.135500822,0.015967208,0
1549,Commonwealth Institute of Funeral Service,2,0,10904.0,50,0.190839695,0.038167939,2
1550,Montana State University-Northern,1,0,5480.0,31,0.171309192,0.052924791,2
1551,Broome Delaware Tioga BOCES-Practical Nursing Program,1,0,11262.0,39,0.175675676,0.0,0
1552,Peirce College,2,0,17040.0,43,0.198019802,0.012022631,0
1553,Mr Leon's School of Hair Design-Lewiston,3,0,14605.0,16,0.1259623544467344,0.0,0
1555,Kaplan University-Cedar Rapids Campus,3,0,15352.0,15,0.1259623544467344,0.04793951204880309,0
1556,Yeshiva Derech Chaim,2,0,10200.0,39,0.14186649974413781,0.0,0
1557,ITT Technical Institute-Wichita,3,0,18048.0,19,0.1259623544467344,0.04793951204880309,0
1558,Minneapolis Business College,3,0,14690.0,27,0.164948454,0.069587629,0
1559,National College-Cincinnati,3,0,11550.0,40,0.082556591,0.04793951204880309,0
1560,Prestige Health & Beauty Sciences Academy,3,0,13775.0,10,0.1259623544467344,0.0,0
1561,Louisiana College,2,0,14120.0,21,0.133870968,0.15,0
1562,Medvance Institute-West Palm,3,0,22883.0,10,0.122775801,0.012455516,0
1563,Pima Medical Institute-Albuquerque West,3,0,11181.0,37,0.126126126,0.04793951204880309,0
1564,Illinois College,2,0,27800.0,17,0.118518519,0.183333333,1
1565,Rich Mountain Community College,1,0,2208.0,2,0.145956608,0.0,2
1566,Professional Cosmetology Education Center,3,0,13850.0,2,0.1259623544467344,0.04793951204880309,0
1567,Kaplan College-Jacksonville,3,0,38747.0,10,0.102617366,0.005400914,0
1568,Diesel Driving Academy-Shreveport,3,0,10400.0,21,0.102620087,0.0,0
1570,Puerto Rico Conservatory of Music,1,0,3370.0,44,0.248366013,0.09437983713587411,2
1571,Moler Hollywood Beauty Academy,3,0,14450.0,40,0.1259623544467344,0.04793951204880309,0
1572,Miller-Motte Technical College-Roanoke,3,0,10335.0,52,0.1259623544467344,0.04793951204880309,0
1573,Northwest College-Eugene,2,0,16938.0,42,0.112137203,0.026385224,0
1574,Strayer University-Warrendale Campus,3,0,15495.0,43,0.138014931,0.012998267,0
1575,College of Business and Technology-Flagler,3,0,17440.0,10,0.081853282,0.04793951204880309,0
1576,Shasta School of Cosmetology,3,0,11050.0,5,0.1259623544467344,0.0,0
1577,University of Hawaii at Manoa,1,0,9904.0,14,0.145900581,0.131052292,2
1578,Rasmussen College–Romeoville/Joliet,3,0,10764.0,17,0.1259623544467344,0.04793951204880309,0
1579,International Academy of Design and Technology-San Antonio,3,0,15490.0,50,0.1259623544467344,0.04793951204880309,0
1580,Lansdale School of Business,3,0,9300.0,43,0.121287129,0.044554455,0
1581,Saint Augustine College,2,0,9120.0,17,0.14186649974413781,0.0711596745923386,0
1582,Miller-Motte College-Jacksonville,3,0,10080.0,32,0.1259623544467344,0.04793951204880309,0
1583,Heritage College-Kansas City,3,0,24292.0,28,0.132511069,0.020240354,0
1584,Cortiva Institute-Seattle,3,0,11685.0,55,0.11952862,0.038720539,0
1585,Christian Brothers University,2,0,28210.0,49,0.177263969,0.117533719,0
1586,Ross Medical Education Center-Taylor,3,0,15680.0,26,0.104629043,0.028535193,0
1587,University of Phoenix-Augusta Campus,3,0,10227.0,12,0.135500822,0.015967208,0
1588,John Paolo's Xtreme Beauty Institute-Goldwell Product Artistry,3,0,12599.0,39,0.1259623544467344,0.04793951204880309,0
1589,New Hampshire Institute for Therapeutic Arts,3,0,10000.0,24,0.1259623544467344,0.04793951204880309,0
1590,Marinello School of Beauty,3,0,18510.0,5,0.105006105,0.017826618,0
1592,Buckeye Hills Career Center,1,0,7800.0,40,0.156424581,0.09437983713587411,2
1593,Heald College-Salinas,3,0,13620.0,5,0.1259623544467344,0.04793951204880309,0
1594,Wayne Finger Lakes BOCES-Practical Nursing Program,1,0,14385.0,39,0.15862069,0.09437983713587411,0
1595,Virginia College-Birmingham,3,0,12250.0,1,0.1259623544467344,0.04793951204880309,0
1596,South Texas Vocational Technical Institute-Brownsville,3,0,19120.0,50,0.080808081,0.04793951204880309,0
1597,Southern Oregon University,1,0,7438.0,42,0.147621383,0.09073075,2
1598,Snow College,1,0,3220.0,51,0.15777064504154126,0.09437983713587411,2
1599,Ohio Center for Broadcasting-Columbus,3,0,15557.0,40,0.124128312,0.037656904,0
1600,Polk State College,1,0,3366.0,10,0.168446026,0.012031859,2
1601,University of New England,2,0,33145.0,24,0.114068441,0.285171103,1
1602,Fairmont State University,1,0,5824.0,57,0.146731235,0.097820823,2
1603,Colorado Christian University,2,0,25046.0,6,0.14186649974413781,0.0711596745923386,0
1604,McCann School of Business and Technology,3,0,9820.0,43,0.1259623544467344,0.04793951204880309,0
1605,Wyotech-Laramie,3,0,29250.0,58,0.1259623544467344,0.04793951204880309,0
1606,San Juan Bautista School of Medicine,2,0,8186.0,44,0.14186649974413781,0.0,0
1607,The Art Institute of New York City,3,0,19756.0,39,0.128243143,0.032616753,0
1608,Caldwell Community College and Technical Institute,1,0,2364.0,32,0.15777064504154126,0.09437983713587411,2
1609,The Institute of Beauty and Wellness,3,0,17850.0,56,0.131578947,0.101503759,0
1610,University of Virginia-Main Campus,1,0,12668.0,52,0.132209106,0.321416526,1
1611,Bonnie Joseph Academy of Cosmetology and Barbering,3,0,15000.0,51,0.1259623544467344,0.0,0
1612,Kaplan University-Lincoln Campus,3,0,15352.0,34,0.1259623544467344,0.04793951204880309,0
1613,Gwinnett Technical College,1,0,2700.0,12,0.15777064504154126,0.09437983713587411,2
1614,Alabama State College of Barber Styling,3,0,8000.0,1,0.1259623544467344,0.0,0
1615,Waubonsee Community College,1,0,2520.0,17,0.15777064504154126,0.09437983713587411,2
1616,Missouri Western State University,1,0,6400.0,28,0.178708686,0.073789393,2
1617,Empire Beauty School-Somersworth,3,0,18495.0,35,0.127572017,0.053497942,0
1618,Heald College-San Francisco,3,0,13620.0,5,0.1259623544467344,0.04793951204880309,0
1619,Blue Cliff College-Alexandria,3,0,15345.0,21,0.061151079,0.00647482,0
1620,The College of Health Care Professions-Fort Worth,3,0,17000.0,50,0.13027917,0.015032212,0
1622,Phagans School of Beauty,3,0,14950.0,42,0.1259623544467344,0.0,0
1623,Northwest Florida State College,1,0,3064.0,10,0.184532925,0.011102603,2
1624,Mesabi Range Community and Technical College,1,0,5293.0,27,0.152811736,0.041564792,2
1625,Coastal Bend College,1,0,2752.0,50,0.158793398,0.019351167,2
1626,Expertise Cosmetology Institute,2,0,17930.0,38,0.14186649974413781,0.0,0
1627,Advanced College of Cosmetology,3,0,12710.0,56,0.171875,0.04793951204880309,0
1628,Pacific Islands University,2,0,7630.0,13,0.14186649974413781,0.0,0
1629,Paul Mitchell the School-Atlanta,3,0,17400.0,12,0.113259669,0.052486188,0
1630,Trend Barber College,3,0,12544.0,50,0.1259623544467344,0.0,0
1631,Philadelphia University,2,0,33690.0,43,0.14186649974413781,0.0711596745923386,0
1632,Love Beauty School Inc,3,0,11000.0,49,0.1259623544467344,0.04793951204880309,0
1633,Williston State College,1,0,3624.0,33,0.14321608,0.105527638,2
1634,Francis Tuttle Technology Center,1,0,1770.0,41,0.126284875,0.09437983713587411,0
1635,Independence College of Cosmetology,3,0,15150.0,28,0.1259623544467344,0.04793951204880309,0
