,NOMBRE,CONTROL,TIPO_MONITOREO,COSTO_MATRICULA,ESTADO,INGRESOS_FAMILIARES_M1,INGRESOS_FAMILIARES_H2,Labels_3Clusters
2057,University of Memphis,1,0,8312.0,49,0.159547018,0.077694954,0
2058,Paul Mitchell the School-Overland Park,3,0,14500.0,19,0.122641509,0.103773585,0
2059,Platt College-Los Angeles,3,0,14572.0,5,0.145625367,0.027598356,0
2061,Automeca Technical College-Aguadilla,3,0,7256.0,44,0.1259623544467344,0.04793951204880309,0
2062,Emory & Henry College,2,0,28966.0,52,0.188053097,0.17699115,0
2063,Empire Beauty School-Kennesaw,3,0,18360.0,12,0.094601817,0.018706574,0
2065,Allen School-Phoenix,3,0,11176.0,4,0.1259623544467344,0.04793951204880309,0
2066,Josef's School of Hair Design Inc-Fargo Downtown,3,0,13100.0,33,0.126126126,0.04793951204880309,0
2068,Houghton College,2,0,27728.0,39,0.151093439,0.125248509,0
2069,ITT Technical Institute-Tampa,3,0,18048.0,10,0.1259623544467344,0.04793951204880309,0
2070,Career Academy of Hair Design-Rogers,3,0,12945.0,2,0.132992327,0.04793951204880309,0
2071,ITT Technical Institute-Greenfield,3,0,18048.0,56,0.1259623544467344,0.04793951204880309,0
2073,American Auto Institute,3,0,18300.0,5,0.115536419,0.00861141,0
2074,Northern California Institute of Cosmetology Inc,3,0,15000.0,5,0.1259623544467344,0.04793951204880309,0
2075,Herkimer County BOCES-Practical Nursing Program,1,0,9315.0,39,0.103896104,0.09437983713587411,0
2076,Regency Beauty Institute-Manassas,3,0,16200.0,52,0.094486839,0.027951642,0
2077,Regency Beauty Institute-St Cloud,3,0,16200.0,27,0.094486839,0.027951642,0
2078,Waukesha County Technical College,1,0,3885.0,56,0.134588564,0.047419805,0
2079,Alaska Bible College,2,0,9200.0,0,0.14186649974413781,0.0711596745923386,0
2081,Technical Institute of Cosmetology Arts and Sciences,3,0,18417.0,41,0.1259623544467344,0.0,0
2082,Strayer University-Utah,3,0,15495.0,51,0.138014931,0.012998267,0
2085,I-TAP,1,0,15500.0,5,0.15777064504154126,0.0,0
2087,Virginia Commonwealth University,1,0,12002.0,52,0.15777064504154126,0.09437983713587411,0
2089,Argosy University-Tampa,3,0,13663.0,10,0.126508959,0.031126509,0
2091,South University–Richmond,3,0,16360.0,52,0.1259623544467344,0.04793951204880309,0
2092,Strayer University-Downers Grove Campus,3,0,15495.0,17,0.138014931,0.012998267,0
2097,Brown Mackie College-North Canton,3,0,12114.0,40,0.1259623544467344,0.04793951204880309,0
2098,Milan Institute of Cosmetology-Visalia,3,0,16184.0,5,0.108718305,0.009030914,0
2099,Anthem College-Sacramento,3,0,15537.0,5,0.115515564,0.009241245,0
2101,Regency Beauty Institute-Tinley Park,3,0,16200.0,17,0.094486839,0.027951642,0
2102,Dorsey Business Schools-Wayne,3,0,14688.0,26,0.076583211,0.004207869,0
2103,The Ailey School,2,0,10960.0,39,0.14186649974413781,0.0711596745923386,0
2104,Ross Medical Education Center-Dayton,3,0,15680.0,40,0.1259623544467344,0.04793951204880309,0
2105,Rasmussen College-Blaine,3,0,10764.0,27,0.1259623544467344,0.04793951204880309,0
2106,Sebring Career Schools-Houston,3,0,9230.0,50,0.1259623544467344,0.04793951204880309,0
2107,West Virginia Junior College-Bridgeport,3,0,12650.0,57,0.1259623544467344,0.04793951204880309,0
2108,Ponce Paramedical College Inc,3,0,14010.0,44,0.1259623544467344,0.04793951204880309,0
2109,The Ohio Academy Paul Mitchell Partner School-Cleveland,3,0,14850.0,40,0.1259623544467344,0.04793951204880309,0
2110,Arkansas Baptist College,2,1,8040.0,2,0.100775194,0.012596899,0
2111,American Institute-Toms River,3,0,18520.0,36,0.1259623544467344,0.04793951204880309,0
2113,ITT Technical Institute-Torrance,3,0,18048.0,5,0.1259623544467344,0.04793951204880309,0
2114,International Training Careers,2,0,13205.0,10,0.14186649974413781,0.0,0
2116,Woodbury University,2,0,33150.0,5,0.14186649974413781,0.0711596745923386,0
2117,University of Cosmetology Arts & Sciences-Harlingen,3,0,15085.0,50,0.111111111,0.0,0
2119,Brigham Young University-Provo,2,0,4850.0,51,0.14186649974413781,0.0711596745923386,0
2123,Aveda Institute-Minneapolis,3,0,18000.0,27,0.149410223,0.148099607,0
2124,University of Colorado Boulder,1,0,10347.0,6,0.15777064504154126,0.09437983713587411,0
2125,PJ's College of Cosmetology- Greenfield,3,0,15100.0,18,0.106884058,0.04793951204880309,0
2126,Clarion County Career Center Practical Nursing Program,1,0,12800.0,43,0.15777064504154126,0.09437983713587411,0
2127,New York Medical Career Training Center,3,0,10000.0,39,0.099526066,0.0,0
2128,Aveda Institute-Baton Rouge,3,0,18000.0,21,0.09375,0.06875,0
2133,University of Phoenix-Southern Arizona Campus,3,0,11307.0,4,0.135500822,0.015967208,0
2135,Regis University,2,0,32424.0,6,0.194989562,0.111899791,0
2136,New Life Business Institute,3,0,15612.0,39,0.1259623544467344,0.04793951204880309,0
2138,Anthem College-Minnesota,3,0,14657.0,27,0.115515564,0.009241245,0
2139,Rob Roy Academy-New Bedford,3,0,12500.0,22,0.1259623544467344,0.0,0
2140,Strayer University-Alexandria Campus,3,0,15495.0,52,0.138014931,0.012998267,0
2141,Lynnes Welding Training,3,0,11500.0,33,0.1259623544467344,0.04793951204880309,0
2143,Fortis College-Norfolk,3,0,18170.0,52,0.1259623544467344,0.04793951204880309,0
2144,South University-High Point,3,0,16360.0,32,0.1259623544467344,0.04793951204880309,0
2145,Portland Actors Conservatory,2,0,11000.0,42,0.14186649974413781,0.0711596745923386,0
2146,Ross Medical Education Center-Erlanger,3,0,15680.0,20,0.097637093,0.021399911,0
2147,Regency Beauty Institute-El Paso,3,0,16200.0,50,0.094486839,0.027951642,0
2149,Inter American University of Puerto Rico-Metro,2,0,6723.0,44,0.14186649974413781,0.0711596745923386,0
2150,Our Lady of Holy Cross College,2,0,9950.0,21,0.149082569,0.061926606,0
2151,Pacific Northwest College of Art,2,0,32417.0,42,0.144859813,0.107476636,0
2153,Houston Training Schools-Southwest,3,0,11400.0,50,0.108,0.0,0
2154,Southwest Baptist University,2,0,20040.0,28,0.14186649974413781,0.0711596745923386,0
2156,Regency Beauty Institute-Cypresswood,3,0,16200.0,50,0.094486839,0.027951642,0
2157,American Career College-Anaheim,3,0,34950.0,5,0.1259623544467344,0.04793951204880309,0
2158,Remington College-Houston Campus,2,0,15995.0,50,0.100698487,0.00839847,0
2159,Ashland University,2,0,29836.0,40,0.147651007,0.137278829,0
2160,Orleans Niagara BOCES-Practical Nursing Program,1,0,9900.0,39,0.163934426,0.09437983713587411,0
2161,Kehilath Yakov Rabbinical Seminary,2,0,8600.0,39,0.14186649974413781,0.0711596745923386,0
2162,Virginia College-Baton Rouge,3,0,12586.0,21,0.1259623544467344,0.04793951204880309,0
2163,Strayer University-Columbus,3,0,15495.0,12,0.138014931,0.012998267,0
2164,Toccoa Falls College,2,0,19000.0,12,0.157370518,0.069721116,0
2165,Jonesville Beauty School,3,0,10600.0,21,0.152173913,0.060869565,0
2167,Merritt College,1,0,1144.0,5,0.098492462,0.09437983713587411,0
2168,Southern Careers Institute-San Antonio,3,0,18950.0,50,0.085966352,0.003693065,0
2169,Dallas Baptist University,2,0,22350.0,50,0.170424403,0.157161804,0
2170,Stanford University,2,0,43683.0,5,0.14186649974413781,0.0711596745923386,0
2171,University of Hawaii at Hilo,1,0,6536.0,14,0.153799759,0.075392039,0
2172,Empire Beauty School-North Tucson,3,0,16000.0,4,0.107438017,0.020443671,0
2173,The College of Westchester,3,0,21015.0,39,0.162878788,0.037878788,0
2174,Ross Medical Education Center-Davison,3,0,15680.0,26,0.097637093,0.021399911,0
2175,Casal Aveda Institute,3,0,18150.0,40,0.167441861,0.04793951204880309,0
2176,Willoughby-Eastlake School of Practical Nursing,1,0,11125.0,40,0.118881119,0.09437983713587411,0
2179,National Conservatory of Dramatic Arts,2,0,8800.0,8,0.14186649974413781,0.0,0
2183,Milwaukee Career College,3,0,11800.0,56,0.114391144,0.02398524,0
2184,University of Northwestern-St Paul,2,0,28020.0,27,0.14186649974413781,0.0711596745923386,0
2186,Marygrove College,2,0,19850.0,26,0.14186649974413781,0.0711596745923386,0
2187,Roosevelt University,2,0,26500.0,17,0.154766994,0.120564344,0
2188,Webster University,2,0,23760.0,28,0.144166158,0.138668296,0
2189,Bethel College-North Newton,2,0,23500.0,19,0.184615385,0.12,0
2190,ITT Technical Institute-Overland Park,3,0,18048.0,19,0.1259623544467344,0.04793951204880309,0
2191,J Renee Career Facilitation,3,0,24215.0,17,0.165217391,0.0,0
2192,Galaxy Medical College,3,1,9760.0,5,0.1259623544467344,0.0,0
2194,Delaware Chenango Madison Otsego BOCES-Practical Nursing Program,1,0,8755.0,39,0.15777064504154126,0.09437983713587411,0
2195,Bryant & Stratton College-Buffalo,3,0,16565.0,39,0.104719336,0.011435537,0
2196,Heidelberg University,2,0,26180.0,40,0.156123822,0.154777927,0
2198,Paul Mitchell the School-San Antonio,3,0,16000.0,50,0.172413793,0.085249042,0
2199,CenterPoint Massage and Shiatsu Therapy School and Clinic,3,0,20293.0,27,0.190476191,0.04793951204880309,0
2200,L'Ecole Culinaire-St Louis,3,0,14650.0,28,0.082597004,0.011525163,0
2201,Simmons College,2,0,35380.0,22,0.14186649974413781,0.0711596745923386,0
2203,Davenport University-Lansing Location,2,0,13956.0,26,0.1456417,0.048620237,0
2206,Salon 496 Barber Academy,3,1,17150.0,47,0.1259623544467344,0.0,0
2207,San Joaquin Valley College,3,0,16606.0,5,0.1259623544467344,0.04793951204880309,0
2208,West Virginia State University,1,0,5932.0,57,0.147317854,0.075260208,0
2210,Razzle Dazzle College of Hair Design Inc,3,0,15150.0,16,0.1125,0.04793951204880309,0
2211,Wyotech-Long Beach,3,0,25070.0,5,0.108908582,0.009794776,0
2212,Advanced Institute of Hair Design-Glendale,3,0,16533.0,56,0.124,0.09,0
2213,City College-Miami,2,0,15840.0,10,0.123850399,0.011036174,0
2214,Ultimate Medical Academy-Tampa,3,0,15550.0,10,0.1259623544467344,0.04793951204880309,0
2216,Kenneth Shuler School of Cosmetology-Florence,3,0,16750.0,47,0.096938776,0.04793951204880309,0
2217,Corcoran College of Art and Design,2,0,31130.0,8,0.14186649974413781,0.0711596745923386,0
2218,Life University,2,0,7947.0,12,0.125154895,0.060718711,0
2221,Meridian College,3,0,16900.0,10,0.130434783,0.04793951204880309,0
2222,Milan Institute-Amarillo,3,0,11418.0,50,0.122919334,0.04793951204880309,0
2223,Argosy University-Nashville,3,0,13663.0,49,0.126508959,0.031126509,0
2225,Pima Medical Institute-Mesa,3,0,11397.0,4,0.1259623544467344,0.04793951204880309,0
2227,Le Cordon Bleu College of Culinary Arts-Austin,3,0,12854.0,50,0.1259623544467344,0.04793951204880309,0
2228,Tricoci University of Beauty Culture-Rockford,3,0,17800.0,17,0.112195122,0.04793951204880309,0
2229,Dewey University-Hato Rey,2,0,5475.0,44,0.14186649974413781,0.0711596745923386,0
2230,North Bennet Street School,2,0,45150.0,22,0.207207207,0.0711596745923386,0
2232,Tucson College of Beauty,3,0,15000.0,4,0.147826087,0.04793951204880309,0
2234,Paul Mitchell the School-Gastonia,3,0,17625.0,32,0.136612022,0.038251366,0
2235,Utah College of Massage Therapy-Westminster,3,0,12100.0,6,0.138171668,0.035589672,0
2237,Yeshiva of Nitra Rabbinical College,2,0,7900.0,39,0.114503817,0.0,0
2238,The Ohio Academy Paul Mitchell Partner School-Columbus,3,0,14850.0,40,0.144444444,0.074074074,0
2239,Valley Grande Institute for Academic Studies,2,0,25138.0,50,0.103448276,0.0711596745923386,0
2240,Baker College of Cadillac,2,0,8100.0,26,0.14186649974413781,0.0711596745923386,0
2241,UEI College,3,0,18300.0,5,0.117083787,0.00609358,0
2242,Brown Mackie College-Cincinnati,3,0,12474.0,40,0.1259623544467344,0.04793951204880309,0
2244,Walden University,3,0,11460.0,27,0.1259623544467344,0.04793951204880309,0
2245,Massachusetts School of Barbering,3,0,11950.0,22,0.112068966,0.04793951204880309,0
2247,Oklahoma Christian University,2,0,18800.0,41,0.14186649974413781,0.0711596745923386,0
2248,ITT Technical Institute-Boise,3,0,18048.0,16,0.1259623544467344,0.04793951204880309,0
2249,Ohio Dominican University,2,0,28932.0,40,0.14186649974413781,0.0711596745923386,0
2252,Virginia School of Massage,3,0,12204.0,52,0.137254902,0.04793951204880309,0
2254,Omega Institute of Cosmetology,3,0,11929.0,21,0.15625,0.04793951204880309,0
2255,Notre Dame de Namur University,2,0,31126.0,5,0.168103448,0.139367816,0
2256,Everest College-Fort Worth South,3,0,14976.0,50,0.129678639,0.008695652,0
2258,Mount St Mary's College,2,0,33852.0,5,0.209606987,0.109170306,0
2259,California Career School,3,1,6290.0,5,0.1259623544467344,0.04793951204880309,0
2260,Emma's Beauty Academy-Mayaguez,3,0,9094.0,44,0.1259623544467344,0.04793951204880309,0
2262,Pennsylvania State University-Penn State Greater Allegheny,1,0,13464.0,43,0.15777064504154126,0.09437983713587411,0
2263,Sanford-Brown Institute-Jacksonville,3,0,15252.0,10,0.128121607,0.035287731,0
2264,School of the Art Institute of Chicago,2,0,40585.0,17,0.14186649974413781,0.0711596745923386,0
2265,Ross Medical Education Center-Cincinnati,3,0,15680.0,40,0.1259623544467344,0.04793951204880309,0
2267,National Louis University,2,0,15915.0,17,0.182038835,0.03236246,0
2268,Yeshiva College of the Nations Capital,2,0,9400.0,23,0.14186649974413781,0.0711596745923386,0
2271,ITT Technical Institute-Philadelphia,3,0,18048.0,43,0.1259623544467344,0.04793951204880309,0
2274,Seguin Beauty School-Seguin,3,0,13450.0,50,0.15942029,0.04793951204880309,0
2277,Academy of Salon Professionals,3,0,11375.0,28,0.1259623544467344,0.04793951204880309,0
2279,Dewey University-Yabucoa,2,0,9260.0,44,0.14186649974413781,0.0711596745923386,0
2281,Presentation College,2,0,17014.0,48,0.14186649974413781,0.0711596745923386,0
2282,Regency Beauty Institute-Dallas,3,0,16200.0,50,0.094486839,0.027951642,0
2283,Beth Hatalmud Rabbinical College,2,0,7500.0,39,0.14186649974413781,0.0,0
2284,Springfield Beauty Academy,3,0,13450.0,52,0.153846154,0.0,0
2287,Automeca Technical College-Caguas,3,0,7256.0,44,0.1259623544467344,0.04793951204880309,0
2289,Ohr Hameir Theological Seminary,2,0,9000.0,39,0.14186649974413781,0.0,0
2290,Pima Medical Institute-East Valley,3,0,11397.0,4,0.1259623544467344,0.04793951204880309,0
2291,Dallas Barber & Stylist College,3,0,8175.0,50,0.1259623544467344,0.0,0
2292,Brown Mackie College-Findlay,3,0,12114.0,40,0.1259623544467344,0.04793951204880309,0
2293,Wright Career College,2,0,12700.0,19,0.056656504,0.003302846,0
2294,Empire Beauty School-Speedway,3,0,15750.0,18,0.101382489,0.021505376,0
2296,Strayer University-Baymeadows Campus,3,0,15495.0,10,0.138014931,0.012998267,0
2297,Merrell University of Beauty Arts and Science,3,0,13650.0,28,0.147058824,0.0,0
2298,Columbia Southern University,3,0,4895.0,1,0.1259623544467344,0.04793951204880309,0
2300,International Academy of Design and Technology-Henderson,3,0,15000.0,38,0.1259623544467344,0.04793951204880309,0
2301,Kaplan University-Mason City Campus,3,0,15352.0,15,0.1259623544467344,0.04793951204880309,0
2302,ECPI University-Newport News,3,0,14245.0,52,0.1259623544467344,0.04793951204880309,0
2303,The Creative Center,3,0,26700.0,34,0.209677419,0.04793951204880309,0
2304,Tennessee Academy of Cosmetology-Stage Road,3,0,14595.0,49,0.109704641,0.04793951204880309,0
2305,ITT Technical Institute-Oxnard,3,0,18048.0,5,0.1259623544467344,0.04793951204880309,0
2307,Niles School of Cosmetology,3,0,10000.0,17,0.1259623544467344,0.04793951204880309,0
2308,The Art Institute of California-Argosy University-Silicon Valley,3,0,18748.0,5,0.126508959,0.031126509,0
2311,Mount Marty College,2,0,22892.0,48,0.131097561,0.115853659,0
2312,Vogue College of Cosmetology-San Antonio Fredericksburg,3,0,13930.0,50,0.083870968,0.0,0
2313,Daymar College-Madisonville,3,0,18000.0,20,0.091312057,0.04793951204880309,0
2315,Everest Institute-North Miami,3,0,15552.0,10,0.087396504,0.04793951204880309,0
2317,Harris School of Business-Voorhees Campus,3,0,11450.0,36,0.093665768,0.014150943,0
2319,Strayer University-Augusta Campus,3,0,15495.0,12,0.138014931,0.012998267,0
2321,Dewey University-Manati,3,0,9260.0,44,0.1259623544467344,0.04793951204880309,0
2322,Culinary Institute of America at Greystone,2,0,27600.0,5,0.14186649974413781,0.0711596745923386,0
2323,Antonelli Medical and Professional Institute,3,0,9200.0,43,0.1125,0.04793951204880309,0
2324,M J Murphy Beauty College of Mount Pleasant,3,0,8600.0,26,0.1259623544467344,0.04793951204880309,0
2326,Metropolitan Learning Institute,2,1,16500.0,39,0.14186649974413781,0.0711596745923386,0
2327,Dakota Wesleyan University,2,0,22700.0,48,0.174273859,0.153526971,0
2328,University of Phoenix-Bay Area Campus,3,0,11308.0,5,0.135500822,0.015967208,0
2329,CET-Coachella,2,0,10165.0,5,0.14186649974413781,0.0711596745923386,0
2330,ITT Technical Institute-Wyoming,3,0,18048.0,26,0.1259623544467344,0.04793951204880309,0
2331,Hinton Barber College,3,0,12257.0,5,0.148648649,0.04793951204880309,0
2334,Inter American University of Puerto Rico-Guayama,2,0,5342.0,44,0.14186649974413781,0.0711596745923386,0
2336,Arthur's Beauty College Inc-Fort Smith,3,0,11420.0,2,0.1259623544467344,0.0,0
2339,Empire Beauty School-Maine,3,0,15000.0,24,0.116015132,0.014712064,0
2340,Valley College-Martinsburg,3,0,15075.0,57,0.092857143,0.04793951204880309,0
2341,Z Hair Academy,3,0,13500.0,19,0.098214286,0.04793951204880309,0
2342,AmeriTech College-Provo,3,0,10016.0,51,0.1259623544467344,0.04793951204880309,0
2343,Cambridge Technical Institute,3,0,3083.0,44,0.1259623544467344,0.04793951204880309,0
2344,Florida Barber Academy,3,0,12000.0,10,0.1259623544467344,0.0,0
2348,Corinth Academy of Cosmetology,3,0,9150.0,30,0.1259623544467344,0.0,0
2349,Everest College-Mesa,3,0,12420.0,4,0.1259623544467344,0.04793951204880309,0
2351,Miller-Motte Technical College-Columbus,3,0,10015.0,12,0.1259623544467344,0.04793951204880309,0
2352,Kaizen Beauty Academy,3,0,12525.0,10,0.1259623544467344,0.04793951204880309,0
2353,University of Iowa,1,0,8061.0,15,0.15777064504154126,0.09437983713587411,0
2355,Remington College-Baton Rouge Campus,2,0,15995.0,21,0.100698487,0.00839847,0
2358,SW School of Business and Technical Careers-South Campus,3,0,14600.0,50,0.117647059,0.0,0
2360,Eves College of Hairstyling,3,0,15695.0,41,0.1259623544467344,0.04793951204880309,0
2361,Academy of Cosmetology,3,0,13000.0,31,0.1259623544467344,0.04793951204880309,0
2362,Youngstown State University,1,0,8129.0,40,0.15777064504154126,0.09437983713587411,0
2364,American School of Business,3,0,10500.0,21,0.1259623544467344,0.0,0
2365,Volunteer Beauty Academy-Dyersburg,3,0,14950.0,49,0.1259623544467344,0.0,0
2368,Goshen College,2,0,28500.0,18,0.163043478,0.114130435,0
2369,ITT Technical Institute-Harrisburg,3,0,18048.0,43,0.1259623544467344,0.04793951204880309,0
2370,Cortiva Institute-Boston,3,0,11982.0,22,0.133640553,0.046082949,0
2372,Regency Beauty Institute-Lewisville,3,0,16200.0,50,0.094486839,0.027951642,0
2377,Sanford-Brown Institute-Garden City,3,0,13500.0,39,0.131361462,0.030448021,0
2378,Clarksburg Beauty Academy and School of Massage Therapy,3,0,15230.0,57,0.1015625,0.04793951204880309,0
